date,open,high,low,close,adjc,volume
2007-03-09,11660,11780,11600,11740,9107,30233000
2007-03-12,11800,12040,11800,12040,9340,31691500
2007-03-13,12080,12080,11860,12000,9309,16828000
2007-03-14,11720,11760,11600,11680,9061,24902100
2007-03-15,11700,11840,11680,11720,9092,21261300
2007-03-16,11720,11860,11620,11780,9138,13671150
2007-03-19,11740,11800,11640,11740,9107,11891200
2007-03-20,11700,11740,11500,11580,8983,21245000
2007-03-21,11620,11700,11500,11580,8983,12559600
2007-03-22,11700,11780,11640,11640,9030,22119900
2007-03-23,11680,11720,11520,11600,8999,17271600
2007-03-26,11640,11700,11560,11680,9061,15899800
2007-03-27,11640,11660,11540,11600,8999,18780200
2007-03-28,11600,11600,11400,11440,8874,22607300
2007-03-29,11300,11480,11280,11380,8828,30754300
2007-03-30,11380,11380,11240,11260,8735,22767000
2007-04-02,11280,11420,11280,11320,8781,20035050
2007-04-03,11340,11560,11320,11480,8905,19676650
2007-04-04,11660,11940,11620,11900,9231,44768400
2007-04-05,12020,12060,11820,11860,9200,15772300
2007-04-06,11920,11960,11680,11740,9107,15445750
2007-04-09,11800,11800,11660,11680,9061,12778300
2007-04-10,11680,11780,11520,11560,8967,22281600
2007-04-11,11680,12020,11660,11980,9293,42482950
2007-04-12,11940,12080,11880,12080,9371,34352850
2007-04-13,12080,12200,11900,12040,9340,35876550
2007-04-16,11980,12060,11860,11860,9200,20227200
2007-04-17,11920,11980,11760,11860,9200,22060000
2007-04-18,11800,11820,11620,11660,9045,25200000
2007-04-19,11620,11640,11360,11440,8874,32114150
2007-04-20,11480,11560,11420,11460,8890,16748300
2007-04-23,11560,11680,11400,11400,8843,18575450
2007-04-24,11480,11540,11360,11420,8859,25104600
2007-04-25,11520,11560,11240,11280,8750,29520750
2007-04-26,11400,11620,11400,11600,8999,27133550
2007-04-27,11620,11740,11460,11600,8999,30426400
2007-04-30,11600,11660,11380,11480,8905,18851000
2007-05-02,11400,11600,11400,11500,8921,16500000
2007-05-03,11560,11620,11460,11480,8905,14666550
2007-05-04,11480,11560,11480,11520,8936,12117750
2007-05-07,11600,11740,11560,11740,9107,29269050
2007-05-08,11760,11860,11580,11640,9030,30470000
2007-05-09,11600,11720,11480,11600,8999,19446550
2007-05-10,11700,11720,11500,11500,8921,21284800
2007-05-11,11500,11540,11380,11460,8890,18063550
2007-05-14,11500,11560,11400,11480,8905,15178550
2007-05-15,11480,11500,11380,11460,8890,16629900
2007-05-16,11380,11480,11380,11400,8843,13728550
2007-05-17,11380,11460,11240,11320,8781,32991650
2007-05-18,11200,11220,10960,11080,8595,44367750
2007-05-21,10940,11160,10920,11040,8564,27085250
2007-05-22,11120,11340,11120,11300,8766,40901450
2007-05-23,11320,11360,11180,11240,8719,18800050
2007-05-25,11000,11140,11000,11040,8564,30527900
2007-05-28,11000,11020,10920,10960,8502,19714700
2007-05-29,10920,10940,10700,10740,8331,34405050
2007-05-30,10740,10740,10500,10640,8254,39442700
2007-05-31,10720,10840,10640,10700,8300,32327800
2007-06-01,10920,11180,10860,11120,8626,48280700
2007-06-04,11320,11560,11260,11440,8874,54176150
2007-06-05,11500,11640,11380,11420,8859,30539250
2007-06-07,11180,11400,11180,11380,8828,24129700
2007-06-08,11240,11520,11220,11440,8874,33649350
2007-06-11,11560,11700,11440,11560,8967,33486900
2007-06-12,11440,11660,11440,11560,8967,17372350
2007-06-13,11500,11540,11340,11460,8890,17896500
2007-06-14,11600,11620,11460,11620,9014,31985700
2007-06-15,11560,11580,11420,11480,8905,24082300
2007-06-18,11600,11800,11520,11780,9138,34236550
2007-06-19,11880,11880,11660,11700,9076,19075450
2007-06-20,11740,11760,11480,11540,8952,28625550
2007-06-21,11720,11840,11720,11780,9138,46066600
2007-06-22,11920,12020,11760,11820,9169,41545600
2007-06-25,11760,11940,11700,11760,9123,19727450
2007-06-26,11820,11860,11660,11760,9123,19325000
2007-06-27,11680,11720,11580,11620,9014,17356150
2007-06-28,11620,11700,11500,11560,8975,20486950
2007-06-29,11560,11580,11320,11320,8789,27230000
2007-07-02,11560,11580,11320,11320,8789,28822950
2007-07-03,11440,11500,11360,11420,8866,25979550
2007-07-04,11460,11680,11440,11560,8975,21507800
2007-07-05,11740,11860,11640,11820,9177,33418800
2007-07-06,12060,12640,11980,12540,9736,82871050
2007-07-09,12760,12980,12660,12860,9985,63496300
2007-07-10,12780,12940,12580,12580,9767,33803150
2007-07-11,12420,12760,12400,12700,9860,26573900
2007-07-12,12700,13040,12680,12920,10031,28582500
2007-07-13,13300,13740,13180,13740,10668,68696450
2007-07-16,13700,13720,12960,13000,10093,48383750
2007-07-18,13160,13240,12800,12800,9938,37695850
2007-07-19,12700,12980,12620,12720,9876,29848650
2007-07-20,12820,13220,12720,13220,10264,28872250
2007-07-23,13060,13200,12980,13160,10218,20428050
2007-07-24,13180,13260,12920,13080,10155,17940900
2007-07-25,12800,13060,12800,12960,10062,19926200
2007-07-26,12980,13040,12520,12520,9721,31223850
2007-07-27,12340,12360,11920,11920,9255,57318200
2007-07-30,11920,12200,11860,12200,9472,30529200
2007-07-31,12300,12320,12180,12280,9534,23017750
2007-08-01,12000,12100,11520,11620,9022,53035500
2007-08-02,11780,11920,11520,11800,9162,29307050
2007-08-03,12000,12140,11780,11800,9162,30259700
2007-08-06,11460,11720,11440,11680,9068,26664700
2007-08-07,11900,11920,11640,11680,9068,15727400
2007-08-08,11800,12040,11740,12040,9348,20627250
2007-08-09,12400,12500,12320,12420,9643,42449700
2007-08-10,12120,12160,11960,12060,9363,30724000
2007-08-13,12120,12340,12020,12260,9519,17635500
2007-08-14,12240,12420,12140,12240,9503,16922600
2007-08-16,11680,11800,11580,11600,9006,50978800
2007-08-17,11740,11800,11360,11440,8882,37513450
2007-08-20,11800,11840,11700,11800,9162,24012750
2007-08-21,11800,11980,11720,11840,9193,18044500
2007-08-22,11920,12040,11840,11880,9224,20210450
2007-08-23,12200,12260,11940,11980,9301,19973500
2007-08-24,11900,11940,11660,11720,9099,18926300
2007-08-27,11820,12000,11500,11540,8960,21689350
2007-08-28,11480,11540,11360,11520,8944,26209000
2007-08-29,11160,11360,11160,11240,8727,32118350
2007-08-30,11500,11560,11380,11440,8882,19231700
2007-08-31,11400,11820,11400,11820,9177,30225900
2007-09-03,11820,11820,11500,11520,8944,19882000
2007-09-04,11520,11660,11420,11500,8929,14962300
2007-09-05,11600,11700,11380,11380,8835,19629900
2007-09-06,11240,11500,11220,11500,8929,17740550
2007-09-07,11500,11500,11320,11500,8929,15746950
2007-09-10,11260,11280,11120,11260,8742,17560000
2007-09-11,11300,11460,11220,11340,8804,13712100
2007-09-12,11360,11400,11180,11200,8696,14680300
2007-09-13,11200,11340,11020,11240,8727,24396000
2007-09-14,11200,11220,11040,11120,8634,24298800
2007-09-17,11020,11040,10880,10900,8463,21488750
2007-09-18,10900,10960,10760,10840,8416,23761000
2007-09-19,11060,11180,10960,11040,8571,28984400
2007-09-20,10940,11040,10800,10920,8478,29019850
2007-09-21,10800,10860,10640,10680,8292,39467450
2007-09-27,11000,11160,10860,11160,8665,49918900
2007-09-28,11520,11540,11400,11500,8929,42891650
2007-10-01,11520,11540,11340,11460,8898,16355000
2007-10-02,11580,11700,11520,11580,8991,30136750
2007-10-04,11260,11400,11200,11300,8773,40348550
2007-10-05,11320,11340,10960,11060,8587,29788950
2007-10-08,11080,11160,10820,11020,8556,28390800
2007-10-09,10820,10900,10660,10740,8339,40724950
2007-10-10,10900,11060,10760,11040,8571,32597150
2007-10-11,11060,11180,10860,11100,8618,30210150
2007-10-12,11020,11440,10940,11140,8649,56563250
2007-10-15,11160,11240,10760,10840,8416,33940050
2007-10-16,10540,10640,10260,10300,7997,66853950
2007-10-17,10320,10440,10160,10300,7997,35884300
2007-10-18,10400,10520,10320,10440,8106,30044750
2007-10-19,10580,10960,10380,10800,8385,48519450
2007-10-22,10420,10660,10380,10440,8106,32305000
2007-10-23,10500,10600,10440,10440,8106,31971400
2007-10-24,10520,10520,10180,10260,7966,40471500
2007-10-25,10220,10360,10000,10140,7873,37307700
2007-10-26,10220,10640,10060,10640,8261,51448600
2007-10-29,10800,11000,10700,10900,8463,40179750
2007-10-30,10900,11000,10740,10880,8447,19168350
2007-10-31,10940,11020,10860,11000,8540,27734300
2007-11-01,11100,11140,10860,10980,8525,26799350
2007-11-02,10800,10960,10760,10800,8385,23918650
2007-11-05,10700,10740,10520,10560,8199,26480000
2007-11-06,10460,10960,10460,10960,8509,30758950
2007-11-07,10980,11460,10940,11400,8851,58695000
2007-11-08,11160,11240,10720,10720,8323,43765000
2007-11-09,10780,11000,10680,10800,8385,31995250
2007-11-12,10600,10680,10480,10640,8261,25916650
2007-11-13,10500,10780,10460,10640,8261,25363050
2007-11-14,10900,10960,10760,10940,8494,29997800
2007-11-15,10920,11420,10900,11400,8851,51098250
2007-11-16,11160,11340,11080,11140,8649,24037250
2007-11-19,11160,11220,10820,10820,8401,22000000
2007-11-20,10600,10700,10520,10620,8245,21515000
2007-11-21,10620,10620,10280,10300,7997,33101550
2007-11-22,10200,10780,10180,10780,8370,38170600
2007-11-23,10700,11200,10700,11140,8649,42924150
2007-11-26,11220,11280,10940,11260,8742,27535000
2007-11-27,11120,11120,10600,10780,8370,33944200
2007-11-28,10860,11040,10720,10880,8447,24418850
2007-11-29,11100,11380,11040,11340,8804,44743400
2007-11-30,11340,11460,11240,11300,8773,29659800
2007-12-03,11100,11360,10880,11320,8789,23272050
2007-12-04,11420,11620,11360,11500,8929,20623650
2007-12-05,11480,11880,11420,11640,9037,23025000
2007-12-06,11960,12240,11940,12240,9503,56259050
2007-12-07,12260,12340,12080,12160,9441,30236750
2007-12-10,12260,12280,12120,12280,9534,22600750
2007-12-11,12280,12280,12060,12060,9363,22424900
2007-12-12,11820,12000,11720,11960,9286,30155400
2007-12-13,11920,11980,11660,11800,9162,34333850
2007-12-14,11660,11760,11480,11620,9022,20064850
2007-12-17,11360,11540,11200,11200,8696,26290000
2007-12-18,11000,11280,10980,11200,8696,21710000
2007-12-20,11180,11360,11080,11180,8680,21968250
2007-12-21,11240,11280,11020,11200,8696,18360750
2007-12-24,11240,11600,11240,11560,8975,18874300
2007-12-26,11580,11680,11440,11520,8944,10745000
2007-12-27,11480,11560,11400,11400,8968,11911800
2007-12-28,11300,11340,11120,11120,8747,14681800
2008-01-02,11180,11200,10840,10880,8559,18047200
2008-01-03,10760,11060,10640,10920,8590,19346500
2008-01-04,10920,10960,10760,10780,8480,17997350
2008-01-07,10360,10480,10340,10380,8165,39787200
2008-01-08,10380,10480,10320,10320,8118,24783700
2008-01-09,10340,10580,10260,10500,8260,23865450
2008-01-10,10440,10580,10320,10320,8118,31551350
2008-01-11,10360,10520,10220,10320,8118,23425150
2008-01-14,10280,10520,10280,10500,8260,22167000
2008-01-15,10660,10820,10420,10640,8370,40283950
2008-01-16,10400,10800,10360,10600,8338,49448100
2008-01-17,10740,11200,10720,11200,8810,42213900
2008-01-18,11040,11440,10960,11340,8921,35586400
2008-01-21,11220,11460,11160,11280,8873,25085050
2008-01-22,11000,11160,10720,10720,8433,43213650
2008-01-23,11040,11120,10760,10800,8496,36303850
2008-01-24,11020,11240,10980,11120,8747,27902000
2008-01-25,11120,11400,11080,11220,8826,26107500
2008-01-28,11060,11300,10720,10780,8480,27213200
2008-01-29,10920,11200,10880,11160,8779,21471250
2008-01-30,11340,11620,11200,11420,8983,35769400
2008-01-31,11580,11940,11420,11900,9361,46767100
2008-02-01,12020,12100,11560,11720,9219,28352100
2008-02-04,12040,12240,12000,12240,9629,46921550
2008-02-05,12100,12360,12020,12260,9644,23207550
2008-02-11,11820,12020,11680,11680,9188,28841250
2008-02-12,11700,11760,11460,11460,9015,18513050
2008-02-13,11760,11760,11400,11480,9031,21558700
2008-02-14,11660,11860,11600,11860,9330,28837050
2008-02-15,11720,11800,11500,11720,9219,20001000
2008-02-18,11640,11740,11420,11540,9078,18412450
2008-02-19,11600,11740,11540,11740,9235,16641000
2008-02-20,11740,11800,11520,11560,9094,18171450
2008-02-21,11580,11920,11580,11880,9345,21269600
2008-02-22,11640,11740,11600,11640,9157,15574600
2008-02-25,11560,11640,11500,11620,9141,15236300
2008-02-26,11620,11720,11380,11420,8983,12393550
2008-02-27,11460,11720,11380,11560,9094,13882800
2008-02-28,11680,11700,11460,11600,9125,14536100
2008-02-29,11540,11540,11200,11200,8810,22988800
2008-03-03,10900,11040,10840,10980,8637,22136800
2008-03-04,11000,11220,11000,11040,8685,16975550
2008-03-05,11020,11320,11020,11240,8842,21097000
2008-03-06,11260,11500,11160,11240,8842,18850600
2008-03-07,11000,11100,10940,11000,8653,20272750
2008-03-10,10960,11220,10900,11080,8716,17898000
2008-03-11,10960,11180,10940,11100,8732,31354900
2008-03-12,11320,11400,11160,11200,8810,24374050
2008-03-13,11020,11180,10940,11000,8653,30835150
2008-03-14,11100,11140,10860,10940,8606,22180950
2008-03-17,11060,11180,10900,11000,8653,40741250
2008-03-18,11040,11440,11040,11360,8936,42480400
2008-03-19,11640,11860,11600,11820,9298,35035300
2008-03-20,11700,12120,11580,12120,9534,32334250
2008-03-21,12180,12200,12040,12140,9550,21574750
2008-03-24,12080,12120,11900,11980,9424,10591650
2008-03-25,12220,12300,12100,12200,9597,21415850
2008-03-26,12380,12380,12180,12240,9629,15949800
2008-03-27,12120,12160,11920,12100,9518,20926650
2008-03-28,12100,12360,12060,12260,9644,25343000
2008-03-31,12340,12580,12240,12460,9802,29338650
2008-04-01,12560,12820,12360,12720,10006,33978600
2008-04-02,13040,13240,13020,13220,10400,38936050
2008-04-03,13220,13340,13120,13240,10415,21675750
2008-04-04,13240,13240,12940,13000,10226,17505650
2008-04-07,12920,13220,12920,13000,10226,18348000
2008-04-08,12860,12960,12720,12920,10164,17081100
2008-04-10,12860,13240,12780,13120,10321,33709550
2008-04-11,13200,13600,13200,13600,10698,39799750
2008-04-14,13400,13560,13240,13560,10667,21013800
2008-04-15,13560,13580,13160,13160,10352,19635700
2008-04-16,13200,13300,12940,13020,10242,25146850
2008-04-17,13360,13420,13200,13220,10400,20221950
2008-04-18,13240,13540,13240,13300,10462,25224400
2008-04-21,13500,13520,13320,13480,10604,21483300
2008-04-22,13400,13580,13360,13500,10620,18359750
2008-04-23,13360,13500,13060,13060,10274,25400650
2008-04-24,13180,13420,13100,13220,10400,25118900
2008-04-25,13400,13800,13320,13800,10856,50257700
2008-04-28,13920,14380,13840,14320,11265,38231450
2008-04-29,14340,14360,14120,14200,11170,21729700
2008-04-30,14180,14360,14100,14220,11186,31382450
2008-05-01,14220,14220,14220,14220,11186,0
2008-05-02,14660,14680,14480,14620,11501,50417500
2008-05-05,14620,14620,14620,14620,11501,0
2008-05-06,14700,14900,14640,14900,11721,38358100
2008-05-07,14760,14900,14640,14820,11658,22328750
2008-05-08,14500,14600,14380,14560,11454,34440750
2008-05-09,14640,14660,14140,14180,11155,29085550
2008-05-12,14180,14180,14180,14180,11155,0
2008-05-13,14360,14700,14200,14700,11564,30044650
2008-05-14,14640,14760,14580,14760,11611,20052950
2008-05-15,14800,15280,14800,15280,12020,27487700
2008-05-16,15200,15280,14980,15200,11957,30207500
2008-05-19,15200,15260,14560,14560,11454,31627250
2008-05-20,14560,14580,14060,14260,11218,45623100
2008-05-21,14040,14520,14020,14360,11296,23699200
2008-05-22,14240,14400,14080,14260,11218,18129850
2008-05-23,14200,14460,14140,14140,11123,14702850
2008-05-26,13980,14000,13440,13580,10683,42225400
2008-05-27,13800,14100,13780,14040,11045,18241350
2008-05-28,14360,14360,13800,13840,10887,20754200
2008-05-29,14080,14600,13940,14600,11485,24855000
2008-05-30,14580,14820,14500,14820,11658,24669600
2008-06-02,14700,14820,14500,14520,11422,19869800
2008-06-03,14440,14440,14060,14080,11076,20968200
2008-06-04,14060,14400,14060,14260,11218,14337000
2008-06-05,14360,14360,14140,14180,11155,18126850
2008-06-06,14180,14180,14180,14180,11155,0
2008-06-09,13680,13840,13640,13720,10793,30999100
2008-06-10,13740,13820,13300,13320,10478,28005300
2008-06-11,13380,13760,13340,13620,10714,23986150
2008-06-12,13380,13560,13260,13260,10431,45085450
2008-06-13,13440,13840,13320,13480,10604,26490150
2008-06-16,13700,13820,13600,13820,10872,16767250
2008-06-17,13820,13900,13620,13760,10824,18272550
2008-06-18,13620,14080,13620,14080,11076,15103800
2008-06-19,13920,13940,13500,13500,10620,25826000
2008-06-20,13760,13760,13300,13360,10510,21409450
2008-06-23,13040,13260,13040,13160,10352,20438500
2008-06-24,13200,13280,13080,13180,10368,15685550
2008-06-25,13160,13220,12880,13100,10305,22329450
2008-06-26,13200,13400,13120,13300,10462,19907250
2008-06-27,12920,13000,12740,12860,10124,25576850
2008-06-30,12760,12800,12500,12500,9841,28598600
2008-07-01,12520,12800,12180,12720,10014,33602250
2008-07-02,12600,12740,12460,12600,9919,24414150
2008-07-03,12340,12900,12340,12660,9966,29315200
2008-07-04,12600,12660,12320,12320,9699,22481600
2008-07-07,12200,12560,12020,12280,9667,26142050
2008-07-08,12220,12360,11860,11860,9337,27884250
2008-07-09,12100,12120,11500,11500,9053,29763900
2008-07-10,11160,11400,11120,11200,8817,53374150
2008-07-11,11220,11460,11140,11360,8943,32717400
2008-07-14,11280,11640,11220,11340,8927,20759300
2008-07-15,11220,11260,11060,11060,8707,27201450
2008-07-16,11140,11340,11080,11220,8833,25858800
2008-07-17,11420,11780,11400,11680,9195,32596450
2008-07-18,11820,11880,11540,11640,9163,15433200
2008-07-21,11640,12120,11640,11980,9431,25987750
2008-07-22,11680,11800,11600,11800,9289,19137950
2008-07-23,11800,11880,11620,11740,9242,28378200
2008-07-24,11740,12280,11660,12280,9667,34992900
2008-07-25,11980,12060,11480,11520,9069,50458700
2008-07-28,11420,11460,11080,11200,8817,43858300
2008-07-29,10960,11020,10840,10880,8565,29814350
2008-07-30,11040,11140,10900,10960,8628,26378350
2008-07-31,10940,11340,10940,11280,8880,26311200
2008-08-01,11180,11340,11140,11300,8896,13485850
2008-08-04,11380,11400,11140,11300,8896,17095750
2008-08-05,11300,11480,11260,11340,8927,24563900
2008-08-06,11620,11740,11520,11740,9242,21367600
2008-08-07,11820,11860,11460,11560,9100,23440450
2008-08-08,11400,11480,11240,11460,9022,24528350
2008-08-11,11720,11840,11660,11700,9211,21889000
2008-08-12,11900,12040,11780,11900,9368,31373400
2008-08-13,11820,11920,11660,11740,9242,19446100
2008-08-14,11600,11720,11560,11600,9132,19704750
2008-08-15,11600,11600,11600,11600,9132,0
2008-08-18,11620,11720,11460,11580,9116,16509050
2008-08-19,11440,11500,11260,11280,8880,17867300
2008-08-20,11120,11320,11100,11200,8817,22011050
2008-08-21,11200,11220,11040,11060,8707,17574550
2008-08-22,11020,11160,10900,11140,8770,15836500
2008-08-25,11160,11240,11080,11200,8817,14548350
2008-08-26,11100,11100,10780,10800,8502,32670800
2008-08-27,10700,10740,10340,10600,8345,34357750
2008-08-28,10520,10640,10400,10420,8203,27281050
2008-08-29,10400,10520,10240,10320,8124,36455950
2008-09-01,10060,10180,10020,10120,7967,35791900
2008-09-02,10000,10340,10000,10340,8140,34402450
2008-09-03,10240,10620,10240,10540,8297,25714350
2008-09-04,10300,10440,10220,10280,8093,27785550
2008-09-05,10060,10720,10040,10440,8219,43649450
2008-09-08,10660,11020,10620,10860,8549,38900200
2008-09-09,10800,10800,10600,10720,8439,22013050
2008-09-10,10440,10960,10400,10840,8534,36506850
2008-09-11,10900,11140,10720,10740,8455,47173400
2008-09-12,10880,11000,10780,10860,8549,30258700
2008-09-15,10860,10860,10860,10860,8549,0
2008-09-16,10200,10520,10180,10500,8266,41059050
2008-09-17,10700,10740,10440,10500,8266,29978550
2008-09-18,10180,10420,10080,10340,8140,27650
2008-09-19,10700,11160,10640,11160,8786,53205000
2008-09-22,11140,11420,11040,11160,8786,27502650
2008-09-23,10980,11300,10960,11200,8817,23125950
